-1888,36580553145
-2674,2810139827
-3277,3348885955
-3785,73279691733
-4233,64033356588
-4638,57969270028
-5010,95986039729
-5357,56286649099
-5683,09952477994
-5990,99974999999
-6283,85285065526
-6563,67046184426
-6832,05233133032
-7090,29552843097
-7339,46902422539
-7580,46618676175
-7814,04269450193
-8040,84453266024
-8261,42906988507
-8476,28119746187
-8685,82587519727
-8890,43801596483
-9090,45036801674
-9286,15986952349
-9477,83282239125
-9665,70914291484
-9850,00588294783
-10030,9201690053
-10208,6316727508
-10383,3047010757
-10555,0899750049
-10724,1261522447
-10890,5411371305
-11054,4532131699
-11215,9720266912
-11375,1994448446
-11532,230307034
-11687,1530855235
-11840,0504682865
-11990,999875
-12140,0739153238
-12287,340797164
-12432,8646914359
-12576,706058859
-12718,9219435067
-12859,5662371532
-12998,6899178909
-13136,3412660151
-13272,5660597687
-13407,4077531953
-13540,9076380616
-13673,1049915574
-13804,0372112725
-13933,7399387638
-14062,2471728699
-14189,5913737948
-14315,8035588625
-14440,9133907439
-14564,949258866
-14687,938354637
-14809,9067410521
-14930,8794171841
-15050,880378011
-15169,932669987
-15288,0584427203
-15405,2789970858
-15521,6148300703
-15637,0856766157
-15751,7105487031
-15865,5077718964
-15978,4950195457
-16090,689344829
-16202,1072107984
-16312,7645185807
-16422,6766338679
-16531,8584118237
-16640,3242205202
-16748,0879630084
-16855,1630981202
-16961,5626600888
-17067,2992770682
-17172,3851886278
-17276,8322622893
-17380,6520091691
-17483,8555987866
-17586,4538730889
-17688,4573597452
-17789,8762847546
-17890,7205844114
-17990,9999166667
-18090,7236719238
-18189,9009833012
-18288,5407363941
-18386,6515785661
-18484,2419277962
-18581,3199811084
-18677,8937226068
-18773,9709311387
-18869,5591876075
-18964,6658819533
-19059,2982198202
-19153,4632289275
-19247,1677651603
-19340,4185183948
-19433,2220180719
-19525,5846385328
-19617,5126041281
-19709,0119941134
-19800,0887473402
-19890,7486667546
-19980,9974237117
-20070,840562116
-20160,2835023954
-20249,3315453173
-20337,9898756548
-20426,2635657092
-20514,1575786963
-20601,6767720034
-20688,825900321
-20775,6096186577
-20862,0324852414
-20948,0989643128
-21033,813428817
-21119,1801629956
-21204,2033648857
-21288,8871487291
-21373,2355472949
-21457,2525141209
-21540,9419256758
-21624,3075834464
-21707,3532159523
-21790,0824806917
-21872,4989660215
-21954,606192973
-22036,4076170072
-22117,9066297122
-22199,1065604432
-22280,0106779103
-22360,6221917135
-22440,9442538283
-22520,9799600444
-22600,732351357
-22680,2044153161
-22759,3990873315
-22838,3192519385
-22916,9677440234
-22995,3473500119
-23073,4608090212
-23151,3108139766
-23228,9000126948
-23306,2310089349
-23383,3063634179
-23460,1285948158
-23536,7001807124
-23613,0235585354
-23689,1011264616
-23764,9352442964
-23840,5282343278
-23915,882382156
-23990,9999375
-24065,8831149811
-24140,5340948847
-24214,9550239014
-24289,1480158468
-24363,1151523621
-24436,8584835959
-24510,380028867
-24583,6817773093
-24656,7656885003
-24729,6336930721
-24802,287693306
-24874,7295637129
-24946,9611515966
-25018,9842776041
-25090,8007362608
-25162,4122964922
-25233,8207021323
-25305,0276724191
-25376,0349024775
-25446,8440637901
-25517,4568046566
-25587,8747506409
-25658,0995050084
-25728,1326491511
-25797,9757430041
-25867,63032545
-25937,0979147154
-26006,3800087564
-26075,4780856355
-26144,3936038901
-26213,128002891
-26281,6827031935
-26350,0591068801
-26418,2585978947
-26486,2825423697
-26554,1322889451
-26621,8091690808
-26689,3144973611
-26756,6495717926
-26823,8156740958
-26890,8140699894
-26957,6460094688
-27024,3127270781
-27090,815442176
-27157,1553591965
-27223,3336679029
-27289,3515436372
-27355,2101475632
-27420,9106269051
-27486,4541151806
-27551,841732429
-27617,0745854347
-27682,1537679455
-27747,0803608867
-27811,8554325707
-27876,480038902
-27940,9552235777
-28005,2820182849
-28069,4614428925
-28133,4945056404
-28197,3822033241
-28261,1255214758
-28324,7254345418
-28388,182906056
-28451,4988888108
-28514,6743250234
-28577,7101464999
-28640,6072747952
-28703,3666213707
-28765,9890877477
-28828,4755656593
-28890,8269371981
-28953,0440749613
-29015,1278421936
-29077,0790929269
-29138,898672117
-29200,5874157784
-29262,1461511161
-29323,5756966551
-29384,8768623671
-29446,0504497955
-29507,0972521775
-29568,0180545639
-29628,8136339373
-29689,4847593274
-29750,0321919245
-29810,4566851913
-29870,7589849717
-29930,9398295989
-29990,99995
-30050,9400698005
-30110,7609054255
-30170,4631661996
-30230,0475544452
-30289,5147655789
-30348,8654882059
-30408,1004042134
-30467,220188862
-30526,2255108751
-30585,1170325277
-30643,8954097325
-30702,5612921258
-30761,1153231508
-30819,5581401401
-30877,8903743967
-30936,1126512734
-30994,2255902511
-31052,2298050158
-31110,125903534
-31167,9144881273
-31225,5961555452
-31283,1714970374
-31340,6410984241
-31398,0055401657
-31455,2653974314
-31512,4212401662
-31569,4736331571
-31626,4231360986
-31683,2703036561
-31740,0156855295
-31796,6598265152
-31853,2032665665
-31909,6465408545
-31965,9901798265
-32022,2347092646
-32078,3806503429
-32134,4285196835
-32190,3788294122
-32246,2320872134
-32301,9887963832
-32357,6494558828
-32413,2145603905
-32468,6846003529
-32524,0600620354
-32579,3414275719
-32634,5291750142
-32689,6237783794
-32744,6257076984
-32799,5354290617
-32854,3534046664
-32909,0800928608
-32963,7159481896
-33018,2614214379
-33072,7169596743
-33127,0830062939
-33181,3600010606
-33235,548380148
-33289,648576181
-33343,6610182756
-33397,5861320788
-33451,4243398078
-33505,1760602883
-33558,8417089928
-33612,4216980781
-33665,9164364219
-33719,3263296595
-33772,6517802194
-33825,8931873591
-33879,0509471997
-33932,1254527601
-33985,1170939914
-34038,02625781
-34090,8533281303
-34143,598685898
-34196,2627091212
-34248,8457729029
-34301,3482494713
-34353,7705082114
-34406,1129156945
-34458,3758357088
-34510,5596292884
-34562,6646547429
-34614,6912676855
-34666,6398210617
-34718,5106651773
-34770,3041477256
-34822,0206138149
-34873,6604059954
-34925,2238642853
-34976,7113261972
-35028,1231267637
-35079,4595985632
-35130,7210717444
-35181,9078740518
-35233,0203308494
-35284,0587651453
-35335,0234976155
-35385,9148466273
-35436,7331282624
-35487,47865634
-35538,1517424392
-35588,7526959217
-35639,2818239533
-35689,7394315261
-35740,1258214799
-35790,441294523
-35840,6861492538
-35890,8606821809
-35940,9651877439
-35990,9999583333
-36040,9652843106
-36090,8614540278
-36140,6887538468
-36190,447468159
-36240,1378794034
-36289,7602680863
-36339,3149127989
-36388,8020902362
-36438,2220752145
-36487,5751406896
-36536,8615577742
-36586,0815957555
-36635,2355221118
-36684,3236025302
-36733,3461009228
-36782,3032794436
-36831,1953985046
-36880,0227167921
-36928,7854912825
-36977,4839772585
-37026,1184283242
-37074,6890964208
-37123,1962318417
-37171,6400832476
-37220,0208976814
-37268,3389205828
-37316,594395803
-37364,7875656188
-37412,918670747
-37460,9879503584
-37508,9956420915
-37556,9419820667
-37604,827204899
-37652,6515437122
-37700,4152301517
-37748,1184943978
-37795,7615651785
-37843,3446697823
-37890,868034071
-37938,3318824921
-37985,736438091
-38033,0819225236
-38080,3685560682
-38127,5965576374
-38174,7661447899
-38221,8775337423
-38268,9309393807
-38315,9265752721
-38362,8646536756
-38409,7453855537
-38456,5689805831
-38503,3356471664
-38550,0455924417
-38596,6990222946
-38643,2961413678
-38689,8371530722
-38736,3222595967
-38782,7516619191
-38829,1255598156
-38875,4441518713
-38921,70763549
-38967,9162069038
-39014,070061183
-39060,1693922459
-39106,2143928676
-39152,2052546905
-39198,1421682326
-39244,0253228971
-39289,8549069817
-39335,6311076874
-39381,3541111273
-39427,0241023357
-39472,6412652767
-39518,2057828529
-39563,7178369139
-39609,1776082646
-39654,5852766741
-39699,9410208834
-39745,245018614
-39790,4974465759
-39835,6984804754
-39880,8482950236
-39925,9470639439
-39970,9949599797
-40015,9921549024
-40060,9388195191
-40105,8351236796
-40150,6812362847
-40195,477325293
-40240,2235577284
-40284,9200996875
-40329,5671163466
-40374,164771969
-40418,713229912
-40463,2126526337
-40507,6632017001
-40552,0650377921
-40596,4183207118
-40640,7232093898
-40684,9798618911
-40729,1884354226
-40773,3490863388
-40817,4619701487
-40861,5272415221
-40905,5450542958
-40949,51556148
-40993,4389152645
-41037,3152670249
-41081,1447673283
-41124,92756594
-41168,6638118289
-41212,3536531735
-41255,9972373681
-41299,5947110284
-41343,1462199969
-41386,6519093491
-41430,1119233991
-41473,5264057048
-41516,8954990738
-41560,2193455687
-41603,4980865124
-41646,731862494
-41689,9208133736
-41733,0650782876
-41776,1647956544
-41819,2201031791
-41862,2311378588
-41905,1980359878
-41948,1209331622
-41990,9999642857
-42033,8352635737
-42076,6269645588
-42119,3752000952
-42162,080102364
-42204,7418028774
-42247,360432484
-42289,9361213731
-42332,4689990794
-42374,9591944877
-42417,4068358375
-42459,8120507273
-42502,1749661192
-42544,4957083434
-42586,7744031025
-42629,0111754758
-42671,2061499239
-42713,3594502925
-42755,4711998173
-42797,5415211274
-42839,5705362501
-42881,5583666149
-42923,5051330574
-42965,4109558235
-43007,2759545733
-43049,1002483853
-43090,8839557603
-43132,6271946249
-43174,3300823362
-43215,9927356848
-43257,6152708991
-43299,1978036491
-43340,74044905
-43382,2433216657
-43423,7065355131
-43465,130204065
-43506,5144402545
-43547,8593564779
-43589,1650645988
-43630,4316759511
-43671,659301343
-43712,8480510602
-43753,9980348696
-43795,1093620222
-43836,182141257
-43877,2164808041
-43918,2124883881
-43959,1702712314
-44000,0899360575
-44040,9715890941
-44081,8153360765
-44122,6212822507
-44163,3895323764
-44204,1201907307
-44244,8133611105
-44285,4691468359
-44326,0876507536
-44366,6689752391
-44407,2132222007
-44447,7204930818
-44488,190888864
-44528,6245100701
-44569,0214567672
-44609,3818285693
-44649,7057246401
-44689,9932436962
-44730,2444840098
-44770,4595434112
-44810,638519292
-44850,7815086075
-44890,8886078796
-44930,9599131997
-44970,995520231
-45010,9955242112
-45050,9600199556
-45090,8891018592
-45130,7828638996
-45170,6413996393
-45210,4648022287
-45250,2531644083
-45290,0065785112
-45329,7251364658
-45369,4089297983
-45409,0580496348
-45448,6725867042
-45488,2526313403
-45527,7982734843
-45567,3096026872
-45606,7867081124
-45646,2296785374
-45685,6386023568
-45725,0135675845
-45764,3546618554
-45803,6619724285
-45842,9355861887
-45882,175589649
-45921,382068953
-45960,5551098768
-45999,6947978314
-46038,8012178649
-46077,8744546644
-46116,9145925585
-46155,921715519
-46194,8959071635
-46233,837250757
-46272,7458292143
-46311,6217251021
-46350,4650206406
-46389,2757977061
-46428,0541378326
-46466,8001222141
-46505,5138317063
-46544,1953468288
-46582,8447477668
-46621,4621143733
-46660,0475261709
-46698,6010623539
-46737,1228017897
-46775,6128230212
-46814,0712042685
-46852,4980234307
-46890,8933580877
-46929,2572855022
-46967,5898826213
-47005,8912260786
-47044,1613921955
-47082,4004569837
-47120,608496146
-47158,7855850791
-47196,9317988746
-47235,0472123208
-47273,1318999049
-47311,1859358139
-47349,2093939372
-47387,2023478675
-47425,1648709029
-47463,0970360485
-47500,9989160177
-47538,8705832343
-47576,712109834
-47614,5235676656
-47652,3050282931
-47690,0565629971
-47727,7782427763
-47765,470138349
-47803,1323201549
-47840,7648583564
-47878,3678228403
-47915,9412832191
-47953,4853088328
-47990,99996875
-48028,4853317698
-48065,941466423
-48103,3684409737
-48140,7663234205
-48178,1351814984
-48215,4750826797
-48252,786094176
-48290,068282939
-48327,3217156622
-48364,5464587826
-48401,7425784815
-48438,9101406862
-48476,0492110712
-48513,15985506
-48550,2421378258
-48587,2961242933
-48624,3218791396
-48661,3194667962
-48698,2889514496
-48735,2303970429
-48772,1438672772
-48809,0294256128
-48845,8871352703
-48882,717059232
-48919,5192602433
-48956,2938008137
-48993,040743218
-49029,7601494981
-49066,4520814633
-49103,1166006923
-49139,7537685342
-49176,3636461092
-49212,9462943106
-49249,5017738055
-49286,0301450359
-49322,5314682202
-49359,0058033541
-49395,4532102117
-49431,8737483471
-49468,267477095
-49504,6344555719
-49540,9747426777
-49577,2883970962
-49613,5754772966
-49649,8360415344
-49686,0701478527
-49722,2778540829
