-167,640877167308
-240,81392870054
-296,960779283581
-344,294491815124
-385,996199263782
-423,69735025589
-458,367089560341
-490,636864022
-520,945275832437
-549,611667319672
-576,877115404083
-602,928912409567
-627,916001786186
-651,959146104997
-675,157870895594
-697,595352232759
-719,341946673626
-740,457797855924
-760,994798845925
-780,998094765109
-800,507250872545
-819,557172860118
-838,178840730029
-856,399900429507
-874,245145554803
-891,736913104404
-908,895411314151
-925,738993299359
-942,284387066783
-958,546890109079
-974,540535027649
-990,278231287562
-1005,77188717855
-1021,03251526118
-1036,07032394458
-1050,89479736623
-1065,5147653608
-1079,93846496151
-1094,17359466546
-1108,22736247438
-1122,10652856211
-1135,81744328526
-1149,36608114385
-1162,75807120708
-1175,99872444374
-1189,09305833381
-1202,04581908449
-1214,86150172983
-1227,54436835512
-1240,09846465566
-1252,52763501221
-1264,83553624236
-1277,0256501673
-1289,10129511629
-1301,06563647665
-1312,92169638422
-1324,67236263848
-1336,32039691668
-1347,86844235336
-1359,31903054397
-1370,67458802544
-1381,9374422804
-1393,10982730737
-1404,19388879455
-1415,19168893117
-1426,10521088699
-1436,93636298745
-1447,68698260307
-1458,35883980583
-1468,95364075718
-1479,4730308939
-1489,91859791303
-1500,29187456921
-1510,59434130025
-1520,82742869345
-1530,99251980453
-1541,09095233957
-1551,12402070991
-1561,09297796887
-1570,99903763839
-1580,84337543335
-1590,62713089032
-1600,35140890717
-1610,01728119948
-1619,62578767919
-1629,17793776034
-1638,67471159687
-1648,11706125636
-1657,50591183409
-1666,84216251086
-1676,12668755799
-1685,36033729288
-1694,54393898787
-1703,67829773527
-1712,76419727107
-1721,80240075971
-1730,79365154223
-1739,73867384974
-1748,63817348418
-1757,49283846833
-1766,30333966649
-1775,07033137768
-1783,79445190271
-1792,47632408651
-1801,11655583703
-1809,71574062205
-1818,27445794481
-1826,79327379979
-1835,27274110953
-1843,71340014335
-1852,11577891914
-1860,48039358879
-1868,80774880816
-1877,09833809244
-1885,3526441574
-1893,57113924742
-1901,75428545073
-1909,9025350026
-1918,01633057701
-1926,09610556726
-1934,1422843561
-1942,15528257587
-1950,135507359
-1958,08335757941
-1965,99922408516
-1973,88348992271
-1981,73653055324
-1989,55871406127
-1997,35040135598
-2005,11194636554
-2012,84369622468
-2020,54599145586
-2028,21916614429
-2035,863548107
-2043,47945906292
-2051,0672147755
-2058,62712521154
-2066,15949469629
-2073,66462205172
-2081,14280073479
-2088,59431897141
-2096,01945988601
-2103,41850162709
-2110,79171748879
-2118,13937602869
-2125,46174118192
-2132,75907237182
-2140,03162461716
-2147,27964863612
-2154,50339094719
-2161,70309396693
-2168,87899610499
-2176,03133185612
-2183,16033188966
-2190,2662231363
-2197,34922887241
-2204,40956880183
-2211,44745913547
-2218,46311266849
-2225,45673885543
-2232,42854388314
-2239,37873074172
-2246,30749929348
-2253,21504633999
-2260,10156568733
-2266,96724820951
-2273,81228191019
-2280,63685198279
-2287,44114086891
-2294,22532831526
-2300,98959142906
-2307,73410473197
-2314,45904021265
-2321,16456737793
-2327,85085330262
-2334,51806267817
-2341,16635785991
-2347,79589891322
-2354,40684365849
-2360,99934771498
-2367,57356454352
-2374,12964548821
-2380,66773981707
-2387,18799476169
-2393,69055555594
-2400,17556547366
-2406,64316586556
-2413,09349619511
-2419,52669407365
-2425,94289529466
-2432,34223386718
-2438,72484204848
-2445,09085037594
-2451,44038769822
-2457,77358120566
-2464,09055646004
-2470,39143742361
-2476,67634648744
-2482,94540449922
-2489,19873079033
-2495,43644320236
-2501,65865811299
-2507,86549046138
-2514,05705377287
-2520,23346018328
-2526,39482046255
-2532,54124403795
-2538,67283901674
-2544,78971220837
-2550,89196914615
-2556,97971410855
-2563,05305013995
-2569,11207907102
-2575,15690153859
-2581,18761700522
-2587,20432377824
-2593,20711902848
-2599,19609880855
-2605,17135807081
-2611,13299068491
-2617,08108945498
-2623,01574613655
-2628,93705145297
-2634,84509511167
-2640,73996581998
-2646,62175130069
-2652,49053830724
